Name,Description,Code,Producer,Price,Weight,Photo_1,Photo_2,Category,Subcategory
Karta upominkowa o wartości 800 zł.,"
Niniejsza karta upominkowa upoważnia do zakupu w sklepie FASTRYGA.PL dowolnych produktów na kwotę przedpłaty dokonanej w momencie jej zakupu. Jeżeli cena zakupionych towarów przekracza wartość przedpłaty osoba obdarowana może dopłacić różnicę według zasad obowiązujących w sklepie uwidocznionych w koszyku. Karta jest bezzwrotna i nie upoważnia do dokonywania wypłat gotówki.
Okres ważności karty wynosi 24 miesiące od dnia jej zakupu. Po upływie okresu ważności odbiór towarów na podstawie wniesionej przedpłaty nie będzie możliwy.
Każda osoba dokonująca zakupu karty upominkowej w sklepie Fastryga.pl, po weryfikacji dokonanej wpłaty otrzyma drogą mejlową specjalny KOD.
Otrzymany kod  osoba  dokonująca zakupy może wykorzystać go tylko jeden raz wprowadzając KOD w pole "" BONY ZAKUPOWE"" znajdujące się w koszyku podsumowującym zamówienie .
Po wprowadzeniu kodu wartość zamówienia zostanie pomniejszona o kwotę dokonanej przedpłaty.
",Zakup karty upominkowej 800,,800.0,0.05,Zakup karty upominkowej 800_1.jpg,Zakup karty upominkowej 800_2.jpg,AKCESORIA KALETNICZE,KARTA UPOMINKOWA
 Babyalpaca 100g,"
BABYALPACAKolor:  47 wrzos100% baby alpaka Niezwykle delikatna i miła włóczka z baby alpaki. Włochata, nie gryząca. W stonowanych, naturalnych kolorach. Polecana na wszelkiego rodzaju wyroby zarówno swetry jak i dodatki - chusty, szale. Bardzo wydajna.Motek 100 gram  500 metrówPróbka 10 na 10 cm to  31oczek i 42 rzędyZalecane druty numer 2,5 - 4 mmPranie ręczne w niskiej temperaturze lub chemiczne. Delikatne prasowanie. Nie wirować.
",12552,BC GARN,49.0,0.1,12552_1.jpg,12552_2.jpg,AKCESORIA KALETNICZE,WYPRZEDAŻ
Allegro Plus 700,"
ALLEGRO PLUS
 
kolor   700 ecru
skład : 16% wełna / 28% poliamid / 56% akryl
motek: 100g / 110m
zalecane druty 7mm , szydełko 8mm
standardowy sweter damski r 40 ok 500g włóczki. 
",27990,Yarn Art,12.6,0.05,27990_1.jpg,27990_2.jpg,AKCESORIA KALETNICZE,WYPRZEDAŻ
Allegro Plus 702,"
ALLEGRO PLUS
 
kolor   702
skład : 16% wełna / 28% poliamid / 56% akryl
motek: 100g / 110m
zalecane druty 7mm , szydełko 8mm
standardowy sweter damski r 40 ok 500g włóczki. 
",27992,Yarn Art,12.6,0.05,27992_1.jpg,27992_2.jpg,AKCESORIA KALETNICZE,WYPRZEDAŻ
Allegro Plus 704,"
ALLEGRO PLUS
 
kolor   704 beż
skład : 16% wełna / 28% poliamid / 56% akryl
motek: 100g / 110m
zalecane druty 7mm , szydełko 8mm
standardowy sweter damski r 40 ok 500g włóczki. 
",27993,Yarn Art,12.6,0.05,27993_1.jpg,27993_2.jpg,AKCESORIA KALETNICZE,WYPRZEDAŻ
Allegro Plus 707,"
ALLEGRO PLUS
 
kolor   707
skład : 16% wełna / 28% poliamid / 56% akryl
motek: 100g / 110m
zalecane druty 7mm , szydełko 8mm
standardowy sweter damski r 40 ok 500g włóczki. 
",27994,Yarn Art,12.6,0.05,27994_1.jpg,27994_2.jpg,AKCESORIA KALETNICZE,WYPRZEDAŻ
Allegro Plus 709,"
ALLEGRO PLUS
 
kolor   709
skład : 16% wełna / 28% poliamid / 56% akryl
motek: 100g / 110m
zalecane druty 7mm , szydełko 8mm
standardowy sweter damski r 40 ok 500g włóczki. 
",27996,Yarn Art,12.6,0.05,27996_1.jpg,27996_2.jpg,AKCESORIA KALETNICZE,WYPRZEDAŻ
Allegro Plus 710,"
ALLEGRO PLUS
 
kolor   710
skład : 16% wełna / 28% poliamid / 56% akryl
motek: 100g / 110m
zalecane druty 7mm , szydełko 8mm
standardowy sweter damski r 40 ok 500g włóczki. 
",27995,Yarn Art,12.6,0.05,27995_1.jpg,27995_2.jpg,AKCESORIA KALETNICZE,WYPRZEDAŻ
Allegro Plus 711,"
ALLEGRO PLUS
 
kolor   711
skład : 16% wełna / 28% poliamid / 56% akryl
motek: 100g / 110m
zalecane druty 7mm , szydełko 8mm
standardowy sweter damski r 40 ok 500g włóczki. 
",27997,Yarn Art,12.6,0.05,27997_1.jpg,27997_2.jpg,AKCESORIA KALETNICZE,WYPRZEDAŻ
Allegro Plus 740,"
ALLEGRO PLUS
 
kolor   742
skład : 16% wełna / 28% poliamid / 56% akryl
motek: 100g / 110m
zalecane druty 7mm , szydełko 8mm
standardowy sweter damski r 40 ok 500g włóczki. 
",27998,Yarn Art,12.6,0.05,27998_1.jpg,27998_2.jpg,AKCESORIA KALETNICZE,WYPRZEDAŻ
Allegro Plus 748,"
ALLEGRO PLUS
 
kolor   748
skład : 16% wełna / 28% poliamid / 56% akryl
motek: 100g / 110m
zalecane druty 7mm , szydełko 8mm
standardowy sweter damski r 40 ok 500g włóczki. 
",28004,Yarn Art,12.6,0.05,28004_1.jpg,28004_2.jpg,AKCESORIA KALETNICZE,WYPRZEDAŻ
Allegro Plus 750,"
ALLEGRO PLUS
 
kolor   750
skład : 16% wełna / 28% poliamid / 56% akryl
motek: 100g / 110m
zalecane druty 7mm , szydełko 8mm
standardowy sweter damski r 40 ok 500g włóczki. 
",28002,Yarn Art,12.6,0.05,28002_1.jpg,28002_2.jpg,AKCESORIA KALETNICZE,WYPRZEDAŻ
Alpaquina   302 burgund,"
Przedstawiamy włóczkę   Alpaquina 
Włóczka  oferowaną w postaci pasm, która składa się prawie w całości z bardzo cienkich włokien alpaki i niewielkiej ilości włókien poliamidowych. Tw włóczka jest cienka i skręcona, posiada delikatne włoski które dodadzą Twojemu projektowi bardzo oryginalnego charakteru.
To świetna włóczka do dziania wytrzymałych i jednocześnie miękkich ubrań, dzięki czemu idealnie nadaje się dla całej rodziny . Ta włóczka została poddana obróbce za pomocą Easy Wash, dzięki czemu można ją prać w pralce tak często, jak chcesz. Nie musisz się martwić, że Twoje ubranie lub akcesoria zostaną uszkodzone podczas procesu prania.
Jest dostępna w delikatnej palecie kolorów, takiej jak beżowy, szary, jasnozielony, które możesz łączyć, gdy chcesz zrobić na drutach swój następny zimowy sweter.
Alpaquina by Katia składa się z:

75% bardzo cienkiej wełny alpaki z powłoką Easy Wash.
25% poliamidu.

Dzięki obróbce Easy Wash super cienkie włókna wełny alpaki można prać i nie ulegają one łatwo uszkodzeniom z upływem czasu. Wełna alpaki ma świetne właściwości termiczne, które pomagają utrzymać temperaturę ciała nawet w najzimniejsze zimowe dni.
Ważne informacje o Alpaquinie od Katii ...

Każdy motek ma około 100 gramów i 360 metrów.
Zalecane dtuty numer 2 - 2,5 mm lub szydłko 2,5 - 3 mm.
Aby uzyskać kwadrat o wymiarach 10 x 10 cm, trzeba nabrac 39 oczek i przerobić 32 rzędy.
Prać delikatnie w temperaturze maksymalnie 30ºC.
Nadaje się do prasowania w niskiej temperaturze.
Nie nadaje się do suszarek.
Nie używaj wybielacza.

Potrzebna ilość:

Do swetra z długim rękawem - rozmiar 42 potrzeba około 5 pasemek.

Z wełny Alpaquina możesz stworzyć bardzo ciepłe ubrania ponieważ  alpaka jest doskonała dla całej rodziny ... Pokochasz tą włóczke i jej marmurkowe efeky!
",26209,Katia,29.0,0.1,26209_1.jpg,26209_2.jpg,AKCESORIA KALETNICZE,WYPRZEDAŻ
Alpaquina   303,"
Przedstawiamy włóczkę   Alpaquina 
Włóczka  oferowaną w postaci pasm, która składa się prawie w całości z bardzo cienkich włokien alpaki i niewielkiej ilości włókien poliamidowych. Tw włóczka jest cienka i skręcona, posiada delikatne włoski które dodadzą Twojemu projektowi bardzo oryginalnego charakteru.
To świetna włóczka do dziania wytrzymałych i jednocześnie miękkich ubrań, dzięki czemu idealnie nadaje się dla całej rodziny . Ta włóczka została poddana obróbce za pomocą Easy Wash, dzięki czemu można ją prać w pralce tak często, jak chcesz. Nie musisz się martwić, że Twoje ubranie lub akcesoria zostaną uszkodzone podczas procesu prania.
Jest dostępna w delikatnej palecie kolorów, takiej jak beżowy, szary, jasnozielony, które możesz łączyć, gdy chcesz zrobić na drutach swój następny zimowy sweter.
Alpaquina by Katia składa się z:

75% bardzo cienkiej wełny alpaki z powłoką Easy Wash.
25% poliamidu.

Dzięki obróbce Easy Wash super cienkie włókna wełny alpaki można prać i nie ulegają one łatwo uszkodzeniom z upływem czasu. Wełna alpaki ma świetne właściwości termiczne, które pomagają utrzymać temperaturę ciała nawet w najzimniejsze zimowe dni.
Ważne informacje o Alpaquinie od Katii ...

Każdy motek ma około 100 gramów i 360 metrów.
Zalecane dtuty numer 2 - 2,5 mm lub szydłko 2,5 - 3 mm.
Aby uzyskać kwadrat o wymiarach 10 x 10 cm, trzeba nabrac 39 oczek i przerobić 32 rzędy.
Prać delikatnie w temperaturze maksymalnie 30ºC.
Nadaje się do prasowania w niskiej temperaturze.
Nie nadaje się do suszarek.
Nie używaj wybielacza.

Potrzebna ilość:

Do swetra z długim rękawem - rozmiar 42 potrzeba około 5 pasemek.

Z wełny Alpaquina możesz stworzyć bardzo ciepłe ubrania ponieważ  alpaka jest doskonała dla całej rodziny ... Pokochasz tą włóczke i jej marmurkowe efeky!
",26210,Katia,29.0,0.1,26210_1.jpg,26210_2.jpg,AKCESORIA KALETNICZE,WYPRZEDAŻ
Alpaquina   304 beż/popiel,"
Przedstawiamy włóczkę   Alpaquina 
Włóczka  oferowaną w postaci pasm, która składa się prawie w całości z bardzo cienkich włokien alpaki i niewielkiej ilości włókien poliamidowych. Tw włóczka jest cienka i skręcona, posiada delikatne włoski które dodadzą Twojemu projektowi bardzo oryginalnego charakteru.
To świetna włóczka do dziania wytrzymałych i jednocześnie miękkich ubrań, dzięki czemu idealnie nadaje się dla całej rodziny . Ta włóczka została poddana obróbce za pomocą Easy Wash, dzięki czemu można ją prać w pralce tak często, jak chcesz. Nie musisz się martwić, że Twoje ubranie lub akcesoria zostaną uszkodzone podczas procesu prania.
Jest dostępna w delikatnej palecie kolorów, takiej jak beżowy, szary, jasnozielony, które możesz łączyć, gdy chcesz zrobić na drutach swój następny zimowy sweter.
Alpaquina by Katia składa się z:

75% bardzo cienkiej wełny alpaki z powłoką Easy Wash.
25% poliamidu.

Dzięki obróbce Easy Wash super cienkie włókna wełny alpaki można prać i nie ulegają one łatwo uszkodzeniom z upływem czasu. Wełna alpaki ma świetne właściwości termiczne, które pomagają utrzymać temperaturę ciała nawet w najzimniejsze zimowe dni.
Ważne informacje o Alpaquinie od Katii ...

Każdy motek ma około 100 gramów i 360 metrów.
Zalecane dtuty numer 2 - 2,5 mm lub szydłko 2,5 - 3 mm.
Aby uzyskać kwadrat o wymiarach 10 x 10 cm, trzeba nabrac 39 oczek i przerobić 32 rzędy.
Prać delikatnie w temperaturze maksymalnie 30ºC.
Nadaje się do prasowania w niskiej temperaturze.
Nie nadaje się do suszarek.
Nie używaj wybielacza.

Potrzebna ilość:

Do swetra z długim rękawem - rozmiar 42 potrzeba około 5 pasemek.

Z wełny Alpaquina możesz stworzyć bardzo ciepłe ubrania ponieważ  alpaka jest doskonała dla całej rodziny ... Pokochasz tą włóczke i jej marmurkowe efeky!
",26211,Katia,29.0,0.1,26211_1.jpg,26211_2.jpg,AKCESORIA KALETNICZE,WYPRZEDAŻ
Alpaquina   306,"
Przedstawiamy włóczkę   Alpaquina 
Włóczka  oferowaną w postaci pasm, która składa się prawie w całości z bardzo cienkich włokien alpaki i niewielkiej ilości włókien poliamidowych. Tw włóczka jest cienka i skręcona, posiada delikatne włoski które dodadzą Twojemu projektowi bardzo oryginalnego charakteru.
To świetna włóczka do dziania wytrzymałych i jednocześnie miękkich ubrań, dzięki czemu idealnie nadaje się dla całej rodziny . Ta włóczka została poddana obróbce za pomocą Easy Wash, dzięki czemu można ją prać w pralce tak często, jak chcesz. Nie musisz się martwić, że Twoje ubranie lub akcesoria zostaną uszkodzone podczas procesu prania.
Jest dostępna w delikatnej palecie kolorów, takiej jak beżowy, szary, jasnozielony, które możesz łączyć, gdy chcesz zrobić na drutach swój następny zimowy sweter.
Alpaquina by Katia składa się z:

75% bardzo cienkiej wełny alpaki z powłoką Easy Wash.
25% poliamidu.

Dzięki obróbce Easy Wash super cienkie włókna wełny alpaki można prać i nie ulegają one łatwo uszkodzeniom z upływem czasu. Wełna alpaki ma świetne właściwości termiczne, które pomagają utrzymać temperaturę ciała nawet w najzimniejsze zimowe dni.
Ważne informacje o Alpaquinie od Katii ...

Każdy motek ma około 100 gramów i 360 metrów.
Zalecane dtuty numer 2 - 2,5 mm lub szydłko 2,5 - 3 mm.
Aby uzyskać kwadrat o wymiarach 10 x 10 cm, trzeba nabrac 39 oczek i przerobić 32 rzędy.
Prać delikatnie w temperaturze maksymalnie 30ºC.
Nadaje się do prasowania w niskiej temperaturze.
Nie nadaje się do suszarek.
Nie używaj wybielacza.

Potrzebna ilość:

Do swetra z długim rękawem - rozmiar 42 potrzeba około 5 pasemek.

Z wełny Alpaquina możesz stworzyć bardzo ciepłe ubrania ponieważ  alpaka jest doskonała dla całej rodziny ... Pokochasz tą włóczke i jej marmurkowe efeky!
",26213,Katia,29.0,0.1,26213_1.jpg,26213_2.jpg,AKCESORIA KALETNICZE,WYPRZEDAŻ
Alpine Angora 330 - biały,"
ALPINE ANGORA
Gruba, mieszanka wełny i akrylu o puszystej powierzchni. Miękka włóczka  zapewnia doskonałą izolację termiczną przy stosunkowo niewielkiej wadze. Zaleca się stosowanie grubych drutów  9 mm -15 mm , aby podkreślić piękno puszystego włókna. Świetnie nadaje się do tworzenia modnych kamizelek, płaszczy, miękkich swetrów i bluzek. Idealny do tworzenia imponujących ciepłych akcesoriów - czapek, szalików, rękawiczek.  Jeden motek wystarczy na szalik średniej wielkości, 2 sztuki na szalik i czapkę, 3 sztuki na duży szal, 5 sztuk na kamizelkę.

Skład:  20% wełna, 80% akryl
Motek , 150 gramów 150 metrów
Zalecane  druty i szydełko 9 mm.
Pielęgnacja:  Prać ręcznie lub w pralce, suszyć na płasko
Próbka 10 na 10 cm to 9 oczek i 12 rzędów

",23929,Yarn Art,17.3,0.15,23929_1.jpg,23929_2.jpg,AKCESORIA KALETNICZE,WYPRZEDAŻ
Alpine Angora 335 - popiel,"
ALPINE ANGORA
Gruba, mieszanka wełny i akrylu o puszystej powierzchni. Miękka włóczka  zapewnia doskonałą izolację termiczną przy stosunkowo niewielkiej wadze. Zaleca się stosowanie grubych drutów  9 mm -15 mm , aby podkreślić piękno puszystego włókna. Świetnie nadaje się do tworzenia modnych kamizelek, płaszczy, miękkich swetrów i bluzek. Idealny do tworzenia imponujących ciepłych akcesoriów - czapek, szalików, rękawiczek.  Jeden motek wystarczy na szalik średniej wielkości, 2 sztuki na szalik i czapkę, 3 sztuki na duży szal, 5 sztuk na kamizelkę.

Skład:  20% wełna, 80% akryl
Motek , 150 gramów 150 metrów
Zalecane  druty i szydełko 9 mm.
Pielęgnacja:  Prać ręcznie lub w pralce, suszyć na płasko
Próbka 10 na 10 cm to 9 oczek i 12 rzędów

 
",23938,Yarn Art,17.3,0.15,23938_1.jpg,23938_2.jpg,AKCESORIA KALETNICZE,WYPRZEDAŻ
Alpine Angora 336 - ciemny granatowy,"

ALPINE ANGORA
Gruba, mieszanka wełny i akrylu o puszystej powierzchni. Miękka włóczka  zapewnia doskonałą izolację termiczną przy stosunkowo niewielkiej wadze. Zaleca się stosowanie grubych drutów  9 mm -15 mm , aby podkreślić piękno puszystego włókna. Świetnie nadaje się do tworzenia modnych kamizelek, płaszczy, miękkich swetrów i bluzek. Idealny do tworzenia imponujących ciepłych akcesoriów - czapek, szalików, rękawiczek.  Jeden motek wystarczy na szalik średniej wielkości, 2 sztuki na szalik i czapkę, 3 sztuki na duży szal, 5 sztuk na kamizelkę.

Skład:  20% wełna, 80% akryl
Motek , 150 gramów 150 metrów
Zalecane  druty i szydełko 9 mm.
Pielęgnacja:  Prać ręcznie lub w pralce, suszyć na płasko
Próbka 10 na 10 cm to 9 oczek i 12 rzędów

Kolor granatowy
",23930,Yarn Art,17.3,0.15,23930_1.jpg,23930_2.jpg,AKCESORIA KALETNICZE,WYPRZEDAŻ
Alpine Angora 338 - ciemny denim,"
ALPINE ANGORA
Gruba, mieszanka wełny i akrylu o puszystej powierzchni. Miękka włóczka  zapewnia doskonałą izolację termiczną przy stosunkowo niewielkiej wadze. Zaleca się stosowanie grubych drutów  9 mm -15 mm , aby podkreślić piękno puszystego włókna. Świetnie nadaje się do tworzenia modnych kamizelek, płaszczy, miękkich swetrów i bluzek. Idealny do tworzenia imponujących ciepłych akcesoriów - czapek, szalików, rękawiczek.  Jeden motek wystarczy na szalik średniej wielkości, 2 sztuki na szalik i czapkę, 3 sztuki na duży szal, 5 sztuk na kamizelkę.

Skład:  20% wełna, 80% akryl
Motek , 150 gramów 150 metrów
Zalecane  druty i szydełko 9 mm.
Pielęgnacja:  Prać ręcznie lub w pralce, suszyć na płasko
Próbka 10 na 10 cm to 9 oczek i 12 rzędów

",23926,Yarn Art,17.3,0.15,23926_1.jpg,23926_2.jpg,AKCESORIA KALETNICZE,WYPRZEDAŻ
Alpine Angora 340 - jasny róż,"
ALPINE ANGORA
Gruba, mieszanka wełny i akrylu o puszystej powierzchni. Miękka włóczka  zapewnia doskonałą izolację termiczną przy stosunkowo niewielkiej wadze. Zaleca się stosowanie grubych drutów  9 mm -15 mm , aby podkreślić piękno puszystego włókna. Świetnie nadaje się do tworzenia modnych kamizelek, płaszczy, miękkich swetrów i bluzek. Idealny do tworzenia imponujących ciepłych akcesoriów - czapek, szalików, rękawiczek.  Jeden motek wystarczy na szalik średniej wielkości, 2 sztuki na szalik i czapkę, 3 sztuki na duży szal, 5 sztuk na kamizelkę.

Skład:  20% wełna, 80% akryl
Motek , 150 gramów 150 metrów
Zalecane  druty i szydełko 9 mm.
Pielęgnacja:  Prać ręcznie lub w pralce, suszyć na płasko
Próbka 10 na 10 cm to 9 oczek i 12 rzędów

",23923,Yarn Art,17.3,0.15,23923_1.jpg,23923_2.jpg,AKCESORIA KALETNICZE,WYPRZEDAŻ
Alpine Angora 341 - bordowy,"
ALPINE ANGORA
Gruba, mieszanka wełny i akrylu o puszystej powierzchni. Miękka włóczka  zapewnia doskonałą izolację termiczną przy stosunkowo niewielkiej wadze. Zaleca się stosowanie grubych drutów  9 mm -15 mm , aby podkreślić piękno puszystego włókna. Świetnie nadaje się do tworzenia modnych kamizelek, płaszczy, miękkich swetrów i bluzek. Idealny do tworzenia imponujących ciepłych akcesoriów - czapek, szalików, rękawiczek.  Jeden motek wystarczy na szalik średniej wielkości, 2 sztuki na szalik i czapkę, 3 sztuki na duży szal, 5 sztuk na kamizelkę.

Skład:  20% wełna, 80% akryl
Motek , 150 gramów 150 metrów
Zalecane  druty i szydełko 9 mm.
Pielęgnacja:  Prać ręcznie lub w pralce, suszyć na płasko
Próbka 10 na 10 cm to 9 oczek i 12 rzędów

",23925,Yarn Art,17.3,0.15,23925_1.jpg,23925_2.jpg,AKCESORIA KALETNICZE,WYPRZEDAŻ
Eco Cotton XL  763,"
ECO COTTON XL 
Przędza bawełniana z dodatkiem niewielkiej ilości poliestru. Wykonana jest z wysokiej jakości, naturalnego i przyjaznego dla środowiska włókna, uprawianego w sposób ekologiczny.
Bawełna nie przechodzi przez proces merceryzacji, dlatego ma włóknistą strukturę i jest matowa.
Gęsta, dobrze skręcona nić , idealna na druty do robienia czapek czy  torebek. Idealna na akcesoria do wystroju domu takie jak urocze dywaniki, podkładki, wazony, poduchy.
Skład: 85% bawełna 15% poliester
Motek 200 gramów 220 metrów
",22715,Yarn Art,14.3,0.2,22715_1.jpg,22715_2.jpg,PRZYBORNIKI TORBY ORGANIZERY,SZNURKI
Eco Cotton XL  764,"
ECO COTTON XL 
Przędza bawełniana z dodatkiem niewielkiej ilości poliestru. Wykonana jest z wysokiej jakości, naturalnego i przyjaznego dla środowiska włókna, uprawianego w sposób ekologiczny.
Bawełna nie przechodzi przez proces merceryzacji, dlatego ma włóknistą strukturę i jest matowa.
Gęsta, dobrze skręcona nić , idealna na druty do robienia czapek czy  torebek. Idealna na akcesoria do wystroju domu takie jak urocze dywaniki, podkładki, wazony, poduchy.
Skład: 85% bawełna 15% poliester
Motek 200 gramów 220 metrów
",22706,Yarn Art,14.3,0.2,22706_1.jpg,22706_2.jpg,PRZYBORNIKI TORBY ORGANIZERY,SZNURKI
